"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
8357,"CA-2016-163174","2016-08-26","2016-08-30","Standard Class","XP-21865","FUR-FU-10000308","186.54",3,"0","41.0388"
8370,"CA-2016-118745","2016-06-11","2016-06-16","Standard Class","SV-20365","FUR-TA-10003473","902.712",3,"0.2","33.8517"
8371,"CA-2016-163972","2016-10-17","2016-10-21","Standard Class","MG-17890","FUR-BO-10003894","120.666",2,"0.15","21.294"
8373,"CA-2016-113726","2016-11-24","2016-12-01","Standard Class","SC-20680","FUR-FU-10003535","82.26",3,"0","33.7266"
8374,"CA-2016-152940","2016-11-10","2016-11-13","First Class","RO-19780","OFF-ST-10000352","29.74",1,"0","4.461"
8382,"CA-2016-134544","2016-03-17","2016-03-19","Second Class","AC-10660","TEC-PH-10003800","84.784",2,"0.2","-20.1362"
8383,"CA-2016-163048","2016-02-08","2016-02-15","Standard Class","MH-17440","FUR-CH-10001270","241.5",4,"0.3","0"
8384,"CA-2016-145135","2016-11-26","2016-11-28","First Class","CD-12790","TEC-AC-10003447","59.97",3,"0","14.9925"
8385,"CA-2016-145135","2016-11-26","2016-11-28","First Class","CD-12790","OFF-PA-10004285","13.36",2,"0","6.4128"
8390,"CA-2016-102596","2016-12-27","2016-12-30","First Class","RD-19810","OFF-FA-10000621","17.184",6,"0.2","6.2292"
8393,"CA-2016-142594","2016-12-01","2016-12-06","Second Class","EJ-14155","TEC-PH-10000193","137.94",3,"0","35.8644"
8394,"CA-2016-142594","2016-12-01","2016-12-06","Second Class","EJ-14155","FUR-FU-10002045","111.15",5,"0","48.906"
8395,"CA-2016-142594","2016-12-01","2016-12-06","Second Class","EJ-14155","OFF-AP-10002945","901.95",3,"0","297.6435"
8396,"CA-2016-142594","2016-12-01","2016-12-06","Second Class","EJ-14155","FUR-TA-10001095","366.009",3,"0.3","-47.0583"
8404,"CA-2016-154067","2016-02-01","2016-02-07","Standard Class","SM-20950","OFF-PA-10002254","105.52",4,"0","48.5392"
8411,"CA-2016-130820","2016-11-15","2016-11-15","Same Day","ON-18715","FUR-TA-10001768","630.024",4,"0.4","-199.5076"
8412,"CA-2016-159765","2016-05-09","2016-05-12","Second Class","TH-21100","OFF-AR-10003514","27.86",7,"0","9.1938"
8414,"CA-2016-147109","2016-12-17","2016-12-21","Standard Class","AH-10075","OFF-PA-10001972","51.84",10,"0.2","18.144"
8415,"CA-2016-147109","2016-12-17","2016-12-21","Standard Class","AH-10075","TEC-AC-10002942","165.6",3,"0.2","-6.21"
8426,"CA-2016-137652","2016-08-28","2016-08-30","First Class","EB-13750","OFF-BI-10004099","18.432",8,"0.7","-12.288"
8430,"CA-2016-118129","2016-12-19","2016-12-21","Second Class","CL-12565","FUR-FU-10004904","303.92",5,"0.2","-30.392"
8441,"CA-2016-158302","2016-12-08","2016-12-12","Second Class","JB-16045","OFF-PA-10002615","10.584",3,"0.2","3.4398"
8443,"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","TEC-PH-10004586","431.94",2,"0.4","-71.99"
8444,"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","OFF-BI-10002982","2.043",1,"0.7","-1.4982"
8445,"US-2016-155173","2016-03-06","2016-03-10","Standard Class","JB-16045","TEC-PH-10002538","68.238",3,"0.4","-12.5103"
8453,"CA-2016-125087","2016-04-18","2016-04-23","Standard Class","TH-21115","FUR-CH-10002880","344.372",4,"0.3","-93.4724"
8454,"CA-2016-125087","2016-04-18","2016-04-23","Standard Class","TH-21115","OFF-ST-10001780","1554.936",3,"0.2","77.7468"
8455,"CA-2016-125087","2016-04-18","2016-04-23","Standard Class","TH-21115","FUR-FU-10004748","127.88",5,"0.6","-67.137"
8456,"CA-2016-154081","2016-05-22","2016-05-29","Standard Class","JE-15610","TEC-PH-10001918","222.384",2,"0.2","22.2384"
8468,"CA-2016-168557","2016-09-19","2016-09-23","Standard Class","FH-14275","OFF-BI-10002309","8.928",2,"0.2","3.1248"
8469,"US-2016-164196","2016-11-11","2016-11-17","Standard Class","AS-10285","FUR-TA-10001950","2678.94",6,"0","241.1046"
8480,"US-2016-119270","2016-03-12","2016-03-16","Standard Class","SW-20245","OFF-PA-10004022","19.98",2,"0","8.991"
8482,"CA-2016-138583","2016-05-24","2016-05-28","Standard Class","DP-13390","OFF-AR-10001860","16.656",3,"0.2","3.3312"
8484,"CA-2016-126284","2016-09-20","2016-09-24","Standard Class","EN-13780","OFF-BI-10004828","83.7",5,"0","41.013"
8489,"CA-2016-158841","2016-02-02","2016-02-04","Second Class","SE-20110","TEC-MA-10001127","8749.95",5,"0","2799.984"
8490,"CA-2016-158841","2016-02-02","2016-02-04","Second Class","SE-20110","OFF-BI-10002557","36.4",8,"0","18.2"
8491,"CA-2016-158841","2016-02-02","2016-02-04","Second Class","SE-20110","FUR-FU-10001731","18.69",7,"0","7.1022"
8496,"CA-2016-143154","2016-12-02","2016-12-08","Standard Class","AS-10225","TEC-AC-10002942","165.6",3,"0.2","-6.21"
8505,"CA-2016-109400","2016-05-02","2016-05-06","Standard Class","NR-18550","FUR-CH-10003298","366.744",4,"0.3","-110.0232"
8506,"CA-2016-130400","2016-03-08","2016-03-12","Standard Class","SJ-20125","OFF-BI-10001757","8.856",9,"0.8","-14.1696"
8507,"CA-2016-130400","2016-03-08","2016-03-12","Standard Class","SJ-20125","TEC-AC-10004633","27.96",5,"0.2","8.388"
8508,"CA-2016-130400","2016-03-08","2016-03-12","Standard Class","SJ-20125","OFF-EN-10001453","146.352",3,"0.2","49.3938"
8512,"CA-2016-103359","2016-12-22","2016-12-26","Standard Class","LC-16885","OFF-BI-10004233","25.584",2,"0.2","8.9544"
8513,"CA-2016-144645","2016-02-02","2016-02-08","Standard Class","NS-18640","FUR-FU-10003601","73.784",2,"0.6","-77.4732"
8517,"CA-2016-132899","2016-04-07","2016-04-11","Standard Class","SF-20200","OFF-AR-10002833","3.64",2,"0","0.9828"
8522,"CA-2016-141887","2016-01-11","2016-01-15","Standard Class","MP-17470","FUR-FU-10002268","54.992",14,"0.2","8.9362"
8523,"US-2016-160206","2016-04-01","2016-04-07","Standard Class","MY-18295","TEC-PH-10000148","12.99",1,"0","0.2598"
8531,"CA-2016-156748","2016-11-30","2016-12-06","Standard Class","BS-11755","OFF-PA-10000380","33.36",4,"0","16.68"
8532,"CA-2016-156748","2016-11-30","2016-12-06","Standard Class","BS-11755","OFF-PA-10002713","13.76",2,"0","6.3296"
8533,"CA-2016-156748","2016-11-30","2016-12-06","Standard Class","BS-11755","OFF-ST-10001370","496.86",7,"0","24.843"
8534,"CA-2016-156748","2016-11-30","2016-12-06","Standard Class","BS-11755","FUR-CH-10000513","389.97",3,"0","35.0973"
8545,"CA-2016-119074","2016-03-27","2016-03-31","Standard Class","DS-13180","FUR-FU-10004053","20.24",1,"0","8.7032"
8546,"CA-2016-119074","2016-03-27","2016-03-31","Standard Class","DS-13180","FUR-FU-10003731","39.92",4,"0","11.1776"
8547,"CA-2016-119074","2016-03-27","2016-03-31","Standard Class","DS-13180","OFF-BI-10000962","32.54",2,"0","15.9446"
8555,"CA-2016-102092","2016-12-09","2016-12-11","First Class","PM-18940","FUR-TA-10002530","1056.86",7,"0","158.529"
8558,"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","TEC-PH-10004539","453.576",3,"0.2","39.6879"
8559,"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","OFF-LA-10002945","45.36",9,"0.2","14.742"
8560,"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","TEC-PH-10004345","287.88",3,"0.2","35.985"
8561,"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","TEC-PH-10004912","131.88",3,"0.2","14.8365"
8562,"CA-2016-132829","2016-12-23","2016-12-26","Second Class","LA-16780","FUR-FU-10000206","2.328",2,"0.6","-0.7566"
8563,"CA-2016-123540","2016-04-02","2016-04-06","Second Class","DJ-13420","FUR-CH-10000847","1454.9",5,"0","378.274"
8566,"CA-2016-134110","2016-11-17","2016-11-18","First Class","BG-11035","TEC-PH-10002350","67.176",3,"0.2","6.7176"
8567,"CA-2016-134110","2016-11-17","2016-11-18","First Class","BG-11035","OFF-PA-10000697","15.232",4,"0.2","5.5216"
8568,"US-2016-136581","2016-11-10","2016-11-12","First Class","SV-20365","OFF-PA-10002787","31.104",6,"0.2","10.8864"
8569,"CA-2016-162390","2016-12-06","2016-12-12","Standard Class","DP-13105","OFF-BI-10004318","968.744",7,"0.2","314.8418"
8570,"CA-2016-162390","2016-12-06","2016-12-12","Standard Class","DP-13105","OFF-BI-10001721","222.352",13,"0.2","77.8232"
8571,"CA-2016-162390","2016-12-06","2016-12-12","Standard Class","DP-13105","TEC-CO-10004202","479.984",2,"0.2","89.997"
8572,"CA-2016-162222","2016-04-03","2016-04-03","Same Day","SR-20740","OFF-PA-10003893","10.272",3,"0.2","3.21"
8580,"CA-2016-111605","2016-12-27","2017-01-02","Standard Class","JW-15955","OFF-LA-10002368","2.61",1,"0","1.2006"
8598,"US-2016-117387","2016-10-27","2016-10-31","Standard Class","PA-19060","OFF-BI-10004308","67.136",4,"0.2","25.176"
8604,"US-2016-116365","2016-01-03","2016-01-08","Standard Class","CA-12310","TEC-AC-10002217","30.08",2,"0.2","-5.264"
8605,"US-2016-116365","2016-01-03","2016-01-08","Standard Class","CA-12310","TEC-AC-10002942","165.6",3,"0.2","-6.21"
8606,"US-2016-116365","2016-01-03","2016-01-08","Standard Class","CA-12310","TEC-PH-10002890","180.96",5,"0.2","13.572"
8613,"CA-2016-146437","2016-01-28","2016-02-01","Second Class","HG-14965","OFF-AR-10000588","39.68",2,"0","10.3168"
8614,"CA-2016-138233","2016-11-09","2016-11-14","Standard Class","PF-19165","TEC-AC-10002001","479.97",3,"0","177.5889"
8615,"CA-2016-165918","2016-09-10","2016-09-14","Standard Class","BD-11770","OFF-LA-10003720","7.38",2,"0","3.4686"
8616,"CA-2016-165918","2016-09-10","2016-09-14","Standard Class","BD-11770","OFF-BI-10004364","14.256",3,"0.2","4.455"
8617,"CA-2016-165918","2016-09-10","2016-09-14","Standard Class","BD-11770","OFF-PA-10000100","81.98",2,"0","40.1702"
8618,"CA-2016-165918","2016-09-10","2016-09-14","Standard Class","BD-11770","OFF-BI-10004826","39.624",3,"0.2","13.8684"
8623,"US-2016-114230","2016-11-27","2016-12-01","Standard Class","CM-12235","OFF-ST-10000876","39.808",4,"0.2","3.9808"
8632,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","FUR-BO-10004409","177.45",5,"0.5","-78.078"
8633,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","OFF-BI-10000545","1369.764",6,"0.7","-913.176"
8634,"CA-2016-107783","2016-07-28","2016-07-29","First Class","OT-18730","OFF-AP-10004052","9.48",3,"0.2","0.711"
8647,"CA-2016-113341","2016-11-25","2016-11-29","Standard Class","MH-17455","FUR-CH-10004698","194.352",3,"0.2","19.4352"
8649,"CA-2016-164574","2016-07-29","2016-08-03","Standard Class","RH-19555","OFF-ST-10003816","704.76",5,"0.2","26.4285"
8650,"CA-2016-164574","2016-07-29","2016-08-03","Standard Class","RH-19555","OFF-BI-10002429","27.396",3,"0.7","-20.0904"
8659,"CA-2016-168361","2016-06-21","2016-06-25","Standard Class","KB-16600","OFF-BI-10003727","0.836",1,"0.8","-1.3376"
8660,"CA-2016-153185","2016-09-03","2016-09-08","Standard Class","MH-17620","OFF-PA-10002246","30.96",6,"0.2","11.223"
8666,"CA-2016-118500","2016-11-17","2016-11-18","First Class","HJ-14875","OFF-SU-10004231","49.5",5,"0","13.365"
8667,"CA-2016-163951","2016-12-30","2017-01-02","First Class","CJ-11875","OFF-AR-10004269","16.52",5,"0.2","1.652"
8668,"CA-2016-149916","2016-12-22","2016-12-24","Second Class","ED-13885","OFF-BI-10004002","55.36",4,"0.2","19.376"
8669,"CA-2016-149916","2016-12-22","2016-12-24","Second Class","ED-13885","TEC-MA-10000752","11.56",1,"0.2","3.757"
8679,"CA-2016-112739","2016-09-02","2016-09-07","Second Class","RD-19810","OFF-BI-10001132","8.608",8,"0.8","-13.3424"
8680,"CA-2016-112739","2016-09-02","2016-09-07","Second Class","RD-19810","TEC-AC-10001714","159.56",5,"0.2","33.9065"
8681,"CA-2016-143805","2016-12-01","2016-12-03","Second Class","JD-15895","OFF-AP-10002945","2104.55",7,"0","694.5015"
8682,"CA-2016-143805","2016-12-01","2016-12-03","Second Class","JD-15895","OFF-SU-10004664","40.7",5,"0","11.803"
8685,"CA-2016-155446","2016-12-16","2016-12-23","Standard Class","TN-21040","TEC-AC-10001445","21.21",7,"0","4.4541"
8687,"CA-2016-144015","2016-06-26","2016-06-26","Same Day","AH-10075","OFF-SU-10003505","231.72",2,"0","11.586"
8688,"CA-2016-144015","2016-06-26","2016-06-26","Same Day","AH-10075","OFF-FA-10000624","17.9",5,"0","8.95"
8689,"CA-2016-144015","2016-06-26","2016-06-26","Same Day","AH-10075","OFF-PA-10002870","12.48",2,"0","5.616"
8691,"CA-2016-136770","2016-08-14","2016-08-18","Standard Class","SP-20650","TEC-PH-10003580","259.896",2,"0.4","-56.3108"
8692,"CA-2016-136770","2016-08-14","2016-08-18","Standard Class","SP-20650","TEC-PH-10001530","247.188",2,"0.4","-49.4376"
8693,"CA-2016-136770","2016-08-14","2016-08-18","Standard Class","SP-20650","TEC-AC-10000420","279.96",5,"0.2","48.993"
8694,"CA-2016-118311","2016-10-24","2016-10-28","Standard Class","ED-13885","TEC-AC-10000892","450",5,"0","162"
8705,"CA-2016-111318","2016-07-23","2016-07-26","First Class","IL-15100","TEC-PH-10004100","115.136",8,"0.2","11.5136"
8717,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","OFF-AP-10001242","64.384",4,"0.8","-160.96"
8718,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","FUR-FU-10001424","6.984",2,"0.6","-4.5396"
8719,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","OFF-AR-10003469","11.264",8,"0.2","3.9424"
8720,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","OFF-PA-10000232","15.552",3,"0.2","5.6376"
8721,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","FUR-CH-10000229","379.372",2,"0.3","-119.2312"
8722,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","OFF-ST-10002562","67.536",9,"0.2","6.7536"
8723,"CA-2016-120824","2016-06-12","2016-06-16","Second Class","AW-10930","OFF-BI-10001525","1.524",2,"0.8","-2.667"
8724,"US-2016-135209","2016-12-29","2016-12-31","Second Class","MH-17290","OFF-PA-10002986","37.408",7,"0.2","13.0928"
8725,"US-2016-135209","2016-12-29","2016-12-31","Second Class","MH-17290","OFF-PA-10000143","25.344",6,"0.2","8.8704"
8737,"CA-2016-168774","2016-09-04","2016-09-09","Standard Class","RP-19855","OFF-ST-10001490","535.41",3,"0","160.623"
8741,"CA-2016-102498","2016-07-24","2016-07-25","First Class","JG-15160","OFF-AR-10004456","73.2",5,"0","21.228"
8752,"CA-2016-105662","2016-05-05","2016-05-09","Standard Class","RB-19465","OFF-PA-10001001","93.248",4,"0.2","31.4712"
8753,"CA-2016-105662","2016-05-05","2016-05-09","Standard Class","RB-19465","TEC-PH-10001198","177.48",3,"0.2","19.9665"
8757,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-AP-10002350","37.68",2,"0","10.5504"
8758,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-PA-10004100","51.84",8,"0","24.8832"
8759,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","FUR-FU-10000794","27.42",3,"0","9.3228"
8760,"CA-2016-114307","2016-07-22","2016-07-26","Standard Class","MF-17665","OFF-BI-10002012","5.4",3,"0","2.592"
8761,"CA-2016-159891","2016-01-31","2016-02-06","Standard Class","BF-11170","OFF-BI-10003527","1270.99",1,"0","635.495"
8762,"CA-2016-159891","2016-01-31","2016-02-06","Standard Class","BF-11170","OFF-EN-10004483","125.36",8,"0","58.9192"
8763,"CA-2016-112578","2016-12-29","2017-01-02","Standard Class","FO-14305","OFF-ST-10003722","14.03",1,"0","4.0687"
8764,"CA-2016-112578","2016-12-29","2017-01-02","Standard Class","FO-14305","OFF-SU-10002557","27.96",2,"0","7.2696"
8770,"CA-2016-151148","2016-09-12","2016-09-13","Same Day","PO-19180","TEC-PH-10001870","146.952",3,"0.2","9.1845"
8771,"CA-2016-151148","2016-09-12","2016-09-13","Same Day","PO-19180","FUR-CH-10002304","83.136",4,"0.2","5.196"
8776,"CA-2016-163636","2016-12-05","2016-12-09","Second Class","MP-18175","OFF-AR-10001547","3.536",2,"0.2","0.3094"
8777,"CA-2016-102813","2016-07-02","2016-07-03","First Class","EA-14035","FUR-CH-10000665","528.43",5,"0.3","0"
8778,"CA-2016-102813","2016-07-02","2016-07-03","First Class","EA-14035","OFF-PA-10000520","41.472",8,"0.2","14.5152"
8783,"CA-2016-116911","2016-09-15","2016-09-20","Standard Class","JD-16150","OFF-BI-10001249","20.416",4,"0.2","6.6352"
8784,"CA-2016-116911","2016-09-15","2016-09-20","Standard Class","JD-16150","FUR-TA-10003473","1128.39",3,"0","259.5297"
8797,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-PA-10003441","12.96",2,"0","6.2208"
8798,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-AR-10004602","45.98",2,"0","12.8744"
8799,"US-2016-150140","2016-04-06","2016-04-10","Standard Class","VM-21685","TEC-PH-10002555","1294.75",5,"0","336.635"
8802,"CA-2016-140935","2016-11-10","2016-11-12","First Class","AB-10015","TEC-PH-10000562","221.98",2,"0","62.1544"
8803,"CA-2016-140935","2016-11-10","2016-11-12","First Class","AB-10015","FUR-BO-10003966","341.96",2,"0","54.7136"
8807,"CA-2016-113082","2016-09-12","2016-09-16","Standard Class","MC-17590","FUR-FU-10002813","40.48",2,"0","14.5728"
8812,"US-2016-140172","2016-03-08","2016-03-13","Standard Class","SP-20650","OFF-AP-10004233","207.144",3,"0.1","48.3336"
8813,"US-2016-140172","2016-03-08","2016-03-13","Standard Class","SP-20650","OFF-AR-10002766","13.9",5,"0","3.753"
8831,"CA-2016-167983","2016-08-21","2016-08-24","Second Class","RP-19270","OFF-BI-10003727","33.44",10,"0.2","11.704"
8842,"US-2016-112396","2016-02-09","2016-02-13","Standard Class","JR-16210","TEC-AC-10003628","89.97",3,"0","39.5868"
8843,"US-2016-112396","2016-02-09","2016-02-13","Standard Class","JR-16210","TEC-AC-10004761","31.86",2,"0","11.151"
8869,"CA-2016-158260","2016-11-04","2016-11-08","Standard Class","CC-12475","TEC-MA-10003176","686.4",2,"0.2","77.22"
8876,"US-2016-141264","2016-08-13","2016-08-19","Standard Class","CT-11995","OFF-SU-10003505","185.376",2,"0.2","-34.758"
8877,"US-2016-141264","2016-08-13","2016-08-19","Standard Class","CT-11995","OFF-AP-10002534","58.924",1,"0.8","-153.2024"
8882,"CA-2016-135594","2016-06-30","2016-07-03","Second Class","AH-10120","TEC-AC-10003038","50.12",7,"0.2","-0.6265"
8890,"CA-2016-147256","2016-10-17","2016-10-21","Second Class","FC-14245","TEC-PH-10003072","449.97",3,"0","220.4853"
8891,"CA-2016-147256","2016-10-17","2016-10-21","Second Class","FC-14245","OFF-AP-10003057","1927.59",7,"0","751.7601"
8892,"CA-2016-162159","2016-09-16","2016-09-18","First Class","CR-12625","FUR-CH-10001146","121.78",2,"0","30.445"
8895,"CA-2016-167241","2016-08-15","2016-08-22","Standard Class","BD-11320","FUR-FU-10004071","312.03",3,"0","43.6842"
8896,"CA-2016-167241","2016-08-15","2016-08-22","Standard Class","BD-11320","OFF-ST-10001505","17.94",3,"0","3.0498"
8897,"CA-2016-167241","2016-08-15","2016-08-22","Standard Class","BD-11320","TEC-PH-10004614","165.6",3,"0.2","10.35"
8898,"CA-2016-167241","2016-08-15","2016-08-22","Standard Class","BD-11320","OFF-PA-10004911","37.52",4,"0","18.0096"
8901,"CA-2016-150483","2016-05-31","2016-06-04","Standard Class","BP-11290","FUR-FU-10001379","32.064",3,"0.6","-12.8256"
8902,"CA-2016-150483","2016-05-31","2016-06-04","Standard Class","BP-11290","OFF-PA-10001846","18.496",4,"0.2","6.7048"
8903,"CA-2016-150483","2016-05-31","2016-06-04","Standard Class","BP-11290","FUR-CH-10000422","191.079",3,"0.3","-38.2158"
8904,"CA-2016-150483","2016-05-31","2016-06-04","Standard Class","BP-11290","OFF-PA-10004621","10.368",2,"0.2","3.6288"
8905,"US-2016-126431","2016-07-01","2016-07-01","Same Day","SU-20665","OFF-LA-10001474","30.53",1,"0","14.0438"
8906,"US-2016-126431","2016-07-01","2016-07-01","Same Day","SU-20665","TEC-AC-10001635","30.84",3,"0","6.168"
8907,"US-2016-126431","2016-07-01","2016-07-01","Same Day","SU-20665","OFF-PA-10001950","75.06",9,"0","33.777"
8908,"CA-2016-139934","2016-12-18","2016-12-20","First Class","AY-10555","TEC-PH-10001552","66.976",7,"0.2","6.6976"
8915,"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","OFF-ST-10001490","856.656",6,"0.2","107.082"
8916,"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","OFF-BI-10002852","13.184",4,"0.8","-20.4352"
8917,"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","OFF-AP-10000390","48.784",4,"0.8","-131.7168"
8918,"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","OFF-PA-10004327","76.64",2,"0.2","26.824"
8919,"US-2016-144057","2016-05-09","2016-05-13","Standard Class","CV-12805","OFF-BI-10002353","18.528",6,"0.8","-27.792"
